	BtwCen	ClsCen	DegCen	EigCen	FoundationID	FoundationType	WorkingArea
945	0.000185458579455	0.036796823871	0.00119653006282	4.17828782439e-08	231	PUF	UFA
946	0.0	0.0	0.0	0.0	232	PUF	UFA
947	0.0	0.0447333937256	0.000299132515704	8.77894534553e-06	233	PUF	UFA
948	0.00353020134934	0.0528380148293	0.00329045767275	5.7841500153e-05	3068	PRF	FAV
949	0.0	0.0	0.0	0.0	2462	PRF	FAV
950	0.0	0.0	0.0	0.0	2228	PRF	FAV
951	0.0	0.0	0.0	0.0	2229	PRF	FAV
952	0.0	0.0	0.0	0.0	2226	PRF	FAV
953	0.000185458579455	0.0399054502271	0.000598265031409	9.02509159073e-06	2227	PRF	FAV
954	0.0	0.0	0.0	0.0	2224	PRF	FAV
955	0.0	0.0	0.0	0.0	2225	PRF	FAV
956	0.0	0.0	0.0	0.0	2222	PRF	FAV
957	0.0	0.0	0.0	0.0	2223	PRF	FAV
958	0.0	0.0	0.0	0.0	2220	PRF	FAV
959	0.0	0.0	0.0	0.0	2221	PRF	FAV
960	0.0	0.0	0.0	0.0	1	PRF	FAV
961	0.00234190059114	0.0479686600478	0.00119653006282	4.01987842622e-05	146	PRF	FAV
962	0.0	0.0438611718408	0.000598265031409	1.96037040381e-05	147	PRF	FAV
963	0.0	0.0	0.0	0.0	144	PRF	FAV
964	0.00256884334302	0.0582433160023	0.00299132515704	0.00133854060142	145	PRF	FAV
965	7.06406372079e-05	0.0539546853876	0.000897397547113	0.00243718908892	142	PUF	FAV
966	0.0	0.0	0.0	0.0	143	PRF	FAV
967	0.0	0.0427649340974	0.000299132515704	1.2093416355e-05	140	PRF	UFA
968	0.0	0.0	0.0	0.0	141	PRF	FAV
969	0.0	0.0	0.0	0.0	2468	PRF	FAV
970	0.0	0.0	0.0	0.0	148	PRF	FAV
971	0.0	0.000398843354273	0.000299132515704	2.35327749964e-99	149	PRF	FAV
972	0.0	0.000598265031409	0.000299132515704	4.70857055402e-89	2088	PRF	FAV
973	0.0	0.0	0.0	0.0	2089	PRF	FAV
974	0.0	0.0	0.0	0.0	2082	PUF	FAV
975	0.0	0.0375528641467	0.000299132515704	1.2235884517e-06	2083	PRF	FAV
976	0.0	0.0	0.0	0.0	2080	PRF	FAV
977	0.0	0.0	0.0	0.0	2081	PRF	FAV
978	0.0	0.0	0.0	0.0	2086	PRF	FAV
979	0.0	0.0	0.0	0.0	2087	PRF	FAV
980	0.0	0.0	0.0	0.0	2084	PRF	FAV
981	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	2085	PRF	FAV
982	0.0	0.0	0.0	0.0	3342	PRF	FAV
983	0.0	0.0	0.0	0.0	2538	PRF	FAV
984	0.0	0.0	0.0	0.0	2539	PRF	FAV
985	0.0	0.0	0.0	0.0	3343	PUF	FAV
986	0.0	0.0	0.0	0.0	2532	PRF	FAV
987	0.0	0.0	0.0	0.0	2533	PUF	UFA
988	0.0	0.0	0.0	0.0	2530	PRF	FAV
989	0.0	0.0	0.0	0.0	2531	PRF	FAV
990	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	2536	PRF	FAV
991	0.0	0.0435346913358	0.000299132515704	5.6155497405e-06	2537	PRF	FAV
992	0.000370559130765	0.0473961741978	0.000897397547113	0.000267039063724	2534	PUF	FAV
993	0.0	0.0	0.0	0.0	2535	PUF	FAV
994	0.0	0.0	0.0	0.0	2712	PUF	FAV
995	0.0	0.0	0.0	0.0	2713	PUF	FAV
996	0.0	0.0	0.0	0.0	2710	PRF	FAV
997	0.0	0.0	0.0	0.0	2711	PUF	UFA
998	0.000651687755338	0.0537563225736	0.00119653006282	0.000580160794165	2716	PRF	FAV
999	0.0	0.0408999153567	0.000299132515704	8.30050911247e-07	2717	PRF	UFA
1000	0.0	0.0	0.0	0.0	2714	PRF	FAV
1001	0.0	0.0	0.0	0.0	2715	PUF	UFA
1002	0.0	0.0408999153567	0.000299132515704	8.30050911247e-07	2718	PUF	UFA
1003	0.0	0.0	0.0	0.0	2719	PUF	FAV
1004	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	3344	PUF	FAV
1005	0.0	0.0230593429592	0.000299132515704	1.44566825333e-12	1832	PUF	FAV
1006	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	1833	PRF	FAV
1007	0.0	0.0	0.0	0.0	1830	PRF	UFA
1008	0.0	0.0	0.0	0.0	1831	PUF	UFA
1009	0.0	0.0	0.0	0.0	1836	PUF	FAV
1010	0.0	0.0	0.0	0.0	1837	PUF	FAV
1011	1.79014072833e-07	0.000598265031409	0.000598265031409	5.35073354431e-68	1834	PRF	FAV
1012	0.0	0.0	0.0	0.0	1835	PUF	FAV
1013	0.0	0.0	0.0	0.0	3090	PRF	FAV
1014	0.0	0.0	0.0	0.0	1838	PUF	FAV
1015	0.0	0.0	0.0	0.0	1839	PRF	FAV
1016	0.0	0.0	0.0	0.0	2154	PRF	FAV
1017	0.0	0.000398843354273	0.000299132515704	2.35327749964e-99	2155	PRF	FAV
1018	0.00041594675708	0.0387237070279	0.00119653006282	2.79907959868e-07	939	PUF	FAV
1019	0.0	0.0	0.0	0.0	938	PRF	FAV
1020	0.0	0.0	0.0	0.0	2150	PRF	FAV
1021	0.0	0.0	0.0	0.0	2151	PRF	FAV
1022	0.0	0.0	0.0	0.0	2152	PRF	FAV
1023	0.0	0.000299132515704	0.000299132515704	0.700819677522	2153	PUF	UFA
1024	0.000185458579455	0.0474871323119	0.00119653006282	2.76869106716e-05	933	PUF	UFA
1025	0.000736665271617	0.04806183091	0.00119653006282	2.69963951055e-05	932	PUF	FAV
1026	0.0	0.0411879429297	0.000299132515704	4.7975629536e-06	931	PUF	UFA
1027	0.0	0.0422815239591	0.000299132515704	2.82636744822e-05	930	PRF	FAV
1028	0.0	0.0	0.0	0.0	937	PRF	FAV
1029	0.00150966970425	0.0508903392312	0.00179479509423	0.0007731675188	936	PUF	FAV
1030	0.0	0.0437240497867	0.000299132515704	4.46579238485e-05	935	PUF	FAV
1031	0.000665062372201	0.0454539825181	0.000897397547113	4.56407503393e-05	934	PUF	UFA
1032	0.0	0.0	0.0	0.0	3091	PRF	FAV
1033	0.000975882677458	0.0398411982017	0.00119653006282	2.28880844152e-08	1955	PUF	FAV
1034	0.0	0.0	0.0	0.0	1954	PRF	FAV
1035	0.0	0.0	0.0	0.0	1957	PRF	FAV
1036	0.0013431797088	0.0478473649086	0.000897397547113	0.000285233938767	1956	PUF	UFA
1037	0.0	0.000398843354273	0.000299132515704	2.35327749964e-99	1951	PUF	FAV
1038	0.0	0.0	0.0	0.0	1950	PRF	FAV
1039	0.0	0.0	0.0	0.0	1953	PUF	FAV
1040	0.0	0.0	0.0	0.0	1952	PUF	FAV
1041	0.0043652229027	0.0525016866787	0.00179479509423	0.000202692606614	1959	PUF	FAV
1042	0.0	0.0436350833262	0.000299132515704	3.50862712371e-06	1958	PRF	FAV
1043	0.0	0.0	0.0	0.0	3249	PRF	FAV
1044	0.0	0.0	0.0	0.0	3248	PRF	FAV
1045	0.0	0.0	0.0	0.0	3096	PUF	FAV
1046	0.0	0.0	0.0	0.0	3243	PUF	FAV
1047	0.000185458579455	0.0382221761265	0.000598265031409	3.77737772637e-08	3242	PUF	UFA
1048	0.0	0.0	0.0	0.0	3241	PUF	FAV
1049	0.0	0.0	0.0	0.0	3240	PRF	FAV
1050	0.0	0.0	0.0	0.0	3247	PUF	UFA
1051	0.0	0.0	0.0	0.0	3246	PRF	FAV
1052	0.0	0.0	0.0	0.0	3245	PRF	FAV
1053	0.0	0.0	0.0	0.0	3244	PRF	FAV
1054	0.0	0.0	0.0	0.0	829	PRF	FAV
1055	0.0	0.0	0.0	0.0	828	PRF	FAV
1056	0.0	0.0372830127817	0.00299132515704	3.66246390068e-08	825	PRF	FAV
1057	0.0	0.0	0.0	0.0	824	PRF	FAV
1058	0.0	0.0	0.0	0.0	827	PRF	FAV
1059	0.0	0.0	0.0	0.0	826	PRF	UFA
1060	0.0	0.0	0.0	0.0	821	PUF	FAV
1061	0.00147489694607	0.0211449309328	0.00119653006282	1.86491085188e-15	820	PRF	FAV
1062	0.0	0.0	0.0	0.0	823	PRF	FAV
1063	0.00189824746613	0.0396937110415	0.00358959018845	1.33697227665e-07	822	PRF	FAV
1064	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	3097	PRF	FAV
1065	0.0	0.0	0.0	0.0	1536	PRF	FAV
1066	0.00114085893749	0.0574424704072	0.00209392760993	0.00708825511456	2409	PRF	FAV
1067	0.0	0.0	0.0	0.0	3227	PRF	FAV
1068	0.0	0.000598265031409	0.000598265031409	8.27985911756e-86	1483	PRF	FAV
1069	0.0	0.0317675127672	0.000299132515704	3.41577363265e-08	1482	PRF	FAV
1070	0.0	0.0	0.0	0.0	1481	PRF	FAV
1071	0.0	0.0397476627061	0.000299132515704	6.47279568135e-07	1480	PRF	FAV
1072	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	1487	PRF	FAV
1073	0.0	0.0	0.0	0.0	1486	PRF	FAV
1074	0.0	0.0	0.0	0.0	1485	PRF	FAV
1075	0.0	0.0	0.0	0.0	1484	PRF	FAV
1076	0.0	0.0	0.0	0.0	3306	PRF	FAV
1077	0.0	0.0	0.0	0.0	3307	PRF	FAV
1078	0.0	0.0487982151518	0.00119653006282	8.55806077047e-05	1489	PRF	FAV
1079	0.0	0.0	0.0	0.0	1488	PRF	FAV
1080	0.0	0.0	0.0	0.0	3302	PUF	FAV
1081	0.0	0.0	0.0	0.0	3303	PRF	FAV
1082	0.000185458579455	0.0415175315282	0.000598265031409	1.03696608456e-06	3300	PRF	FAV
1083	0.0	0.0	0.0	0.0	3301	PUF	UFA
1084	0.00173877408452	0.0480546510727	0.00239306012564	2.49413394402e-05	797	PRF	FAV
1085	0.0	0.0	0.0	0.0	796	PRF	FAV
1086	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	795	PUF	UFA
1087	0.0	0.0	0.0	0.0	794	PUF	UFA
1088	1.79014072833e-07	0.000598265031409	0.000598265031409	4.70655499928e-99	793	PUF	UFA
1089	0.0	0.0	0.0	0.0	792	PRF	FAV
1090	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	791	PUF	UFA
1091	0.0	0.000299132515704	0.000299132515704	1.33768338608e-112	790	PUF	UFA
1092	0.000370559130765	0.0352600936403	0.000598265031409	1.19252289906e-07	3050	PUF	UFA
1093	0.0	0.0	0.0	0.0	1719	PRF	FAV
1094	0.0	0.0	0.0	0.0	1718	PUF	FAV
1095	0.0	0.0	0.0	0.0	2413	PRF	FAV
1096	0.00127684428453	0.0509548288105	0.000598265031409	0.000190500836553	799	PRF	FAV
